"subid","expt","age","gender","order","trial","request_type","question_type","item","correct","age_fct"
"160816_07","v1",4.56,"F","1","1","can you~","comp","puzzle",1,4
"160817_02","v1",3.31,"F","1","1","can you~","comp","puzzle",1,3
"160817_03","v1",3.3,"M","1","1","can you~","comp","puzzle",1,3
"160817_06","v1",4.22,"M","1","1","can you~","comp","puzzle",NA,4
"160817_08","v1",3.47,"F","1","1","can you~","comp","puzzle",1,3
"160818_03","v1",4.46,"M","1","1","can you~","comp","puzzle",1,4
"160819_01","v1",3.36,"F","1","1","can you~","comp","puzzle",0,3
"160819_03","v1",3.77,"F","1","1","can you~","comp","puzzle",0,3
"160819_08","v1",4.73,"M","1","1","can you~","comp","puzzle",0,4
"160822_06","v1",3.5,"F","1","1","can you~","comp","puzzle",NA,3
"160728_02","v1",4.12,"F","1","1","please","rude","no_shouting",1,4
"160728_03","v1",3.58,"F","1","1","please","rude","no_shouting",1,3
"160728_04","v1",3.8,"F","1","1","please","rude","no_shouting",0,3
"160728_05","v1",3.74,"F","1","1","please","rude","no_shouting",NA,3
"160801_02","v1",4.35,"M","1","1","please","rude","no_shouting",NA,4
"160803_01","v1",4.41,"M","1","1","please","rude","no_shouting",1,4
"160803_02","v1",4.32,"F","1","1","please","rude","no_shouting",NA,4
"160811_04","v1",4.12,"M","1","1","please","rude","no_shouting",1,4
"160811_06","v1",3.96,"F","1","1","please","rude","no_shouting",0,3
"160816_03","v1",4.02,"F","1","1","please","rude","no_shouting",1,4
"160816_04","v1",3.99,"M","1","1","please","rude","no_shouting",1,3
"160816_07","v1",4.56,"F","1","1","please","rude","no_shouting",0,4
"160817_02","v1",3.31,"F","1","1","please","rude","no_shouting",1,3
"160817_03","v1",3.3,"M","1","1","please","rude","no_shouting",1,3
"160817_06","v1",4.22,"M","1","1","please","rude","no_shouting",1,4
"160817_08","v1",3.47,"F","1","1","please","rude","no_shouting",1,3
"160818_03","v1",4.46,"M","1","1","please","rude","no_shouting",1,4
"160819_01","v1",3.36,"F","1","1","please","rude","no_shouting",0,3
"160819_03","v1",3.77,"F","1","1","please","rude","no_shouting",1,3
"160819_08","v1",4.73,"M","1","1","please","rude","no_shouting",1,4
"160822_06","v1",3.5,"F","1","1","please","rude","no_shouting",1,3
"160728_02","v1",4.12,"F","1","1","please","play","no_shouting",1,4
"160728_03","v1",3.58,"F","1","1","please","play","no_shouting",1,3
"160728_04","v1",3.8,"F","1","1","please","play","no_shouting",0,3
"160728_05","v1",3.74,"F","1","1","please","play","no_shouting",NA,3
"160801_02","v1",4.35,"M","1","1","please","play","no_shouting",NA,4
"160803_01","v1",4.41,"M","1","1","please","play","no_shouting",1,4
"160803_02","v1",4.32,"F","1","1","please","play","no_shouting",NA,4
"160811_04","v1",4.12,"M","1","1","please","play","no_shouting",0,4
"160811_06","v1",3.96,"F","1","1","please","play","no_shouting",1,3
"160816_03","v1",4.02,"F","1","1","please","play","no_shouting",1,4
"160816_04","v1",3.99,"M","1","1","please","play","no_shouting",1,3
"160816_07","v1",4.56,"F","1","1","please","play","no_shouting",0,4
"160817_02","v1",3.31,"F","1","1","please","play","no_shouting",1,3
"160817_03","v1",3.3,"M","1","1","please","play","no_shouting",0,3
"160817_06","v1",4.22,"M","1","1","please","play","no_shouting",1,4
"160817_08","v1",3.47,"F","1","1","please","play","no_shouting",1,3
"160818_03","v1",4.46,"M","1","1","please","play","no_shouting",1,4
"160819_01","v1",3.36,"F","1","1","please","play","no_shouting",0,3
"160819_03","v1",3.77,"F","1","1","please","play","no_shouting",1,3
"160819_08","v1",4.73,"M","1","1","please","play","no_shouting",1,4
"160822_06","v1",3.5,"F","1","1","please","play","no_shouting",1,3
"160728_02","v1",4.12,"F","1","1","can you~","rude","game",1,4
"160728_03","v1",3.58,"F","1","1","can you~","rude","game",0,3
"160728_04","v1",3.8,"F","1","1","can you~","rude","game",1,3
"160728_05","v1",3.74,"F","1","1","can you~","rude","game",NA,3
"160801_02","v1",4.35,"M","1","1","can you~","rude","game",NA,4
"160803_01","v1",4.41,"M","1","1","can you~","rude","game",1,4
"160803_02","v1",4.32,"F","1","1","can you~","rude","game",NA,4
"160811_04","v1",4.12,"M","1","1","can you~","rude","game",1,4
"160811_06","v1",3.96,"F","1","1","can you~","rude","game",0,3
"160816_03","v1",4.02,"F","1","1","can you~","rude","game",1,4
"160816_04","v1",3.99,"M","1","1","can you~","rude","game",1,3
"160816_07","v1",4.56,"F","1","1","can you~","rude","game",1,4
"160817_02","v1",3.31,"F","1","1","can you~","rude","game",1,3
"160817_03","v1",3.3,"M","1","1","can you~","rude","game",0,3
"160817_06","v1",4.22,"M","1","1","can you~","rude","game",1,4
"160817_08","v1",3.47,"F","1","1","can you~","rude","game",0,3
"160818_03","v1",4.46,"M","1","1","can you~","rude","game",1,4
"160819_01","v1",3.36,"F","1","1","can you~","rude","game",0,3
"160819_03","v1",3.77,"F","1","1","can you~","rude","game",1,3
"160819_08","v1",4.73,"M","1","1","can you~","rude","game",0,4
"160822_06","v1",3.5,"F","1","1","can you~","rude","game",1,3
"160728_02","v1",4.12,"F","1","1","can you~","comp","game",1,4
"160728_03","v1",3.58,"F","1","1","can you~","comp","game",0,3
"160728_04","v1",3.8,"F","1","1","can you~","comp","game",1,3
"160728_05","v1",3.74,"F","1","1","can you~","comp","game",NA,3
"160801_02","v1",4.35,"M","1","1","can you~","comp","game",NA,4
"160803_01","v1",4.41,"M","1","1","can you~","comp","game",0,4
"160803_02","v1",4.32,"F","1","1","can you~","comp","game",NA,4
"160811_04","v1",4.12,"M","1","1","can you~","comp","game",1,4
"160811_06","v1",3.96,"F","1","1","can you~","comp","game",1,3
"160816_03","v1",4.02,"F","1","1","can you~","comp","game",1,4
"160816_04","v1",3.99,"M","1","1","can you~","comp","game",1,3
"160816_07","v1",4.56,"F","1","1","can you~","comp","game",0,4
"160817_02","v1",3.31,"F","1","1","can you~","comp","game",1,3
"160817_03","v1",3.3,"M","1","1","can you~","comp","game",NA,3
"160817_06","v1",4.22,"M","1","1","can you~","comp","game",1,4
"160817_08","v1",3.47,"F","1","1","can you~","comp","game",0,3
"160818_03","v1",4.46,"M","1","1","can you~","comp","game",1,4
"160819_01","v1",3.36,"F","1","1","can you~","comp","game",0,3
"160819_03","v1",3.77,"F","1","1","can you~","comp","game",1,3
"160819_08","v1",4.73,"M","1","1","can you~","comp","game",0,4
"160822_06","v1",3.5,"F","1","1","can you~","comp","game",1,3
"160729_02","v1",3.7,"M","2","1","can you~","polite","puzzle",NA,3
"160802_01","v1",3.73,"M","2","1","can you~","polite","puzzle",0,3
"160802_03","v1",4.77,"M","2","1","can you~","polite","puzzle",0,4
"160804_01","v1",3.63,"M","2","1","can you~","polite","puzzle",NA,3
"160811_03","v1",3.67,"F","2","1","can you~","polite","puzzle",1,3
"160816_06","v1",3.95,"M","2","1","can you~","polite","puzzle",1,3
"160817_01","v1",3.54,"F","2","1","can you~","polite","puzzle",1,3
"160817_05","v1",4.22,"M","2","1","can you~","polite","puzzle",0,4
"160817_07","v1",3.47,"M","2","1","can you~","polite","puzzle",1,3
"160818_05","v1",4.68,"M","2","1","can you~","polite","puzzle",1,4
"160818_06","v1",3.2,"F","2","1","can you~","polite","puzzle",1,3
"160819_02","v1",4.57,"F","2","1","can you~","polite","puzzle",0,4
"160819_06","v1",4.38,"M","2","1","can you~","polite","puzzle",0,4
"160819_07","v1",4.73,"F","2","1","can you~","polite","puzzle",1,4
"160822_01","v1",4.33,"M","2","1","can you~","polite","puzzle",0,4
"160822_03","v1",4.15,"M","2","1","can you~","polite","puzzle",1,4
"160822_04","v1",4,"M","2","1","can you~","polite","puzzle",1,4
"160823_01","v1",3.59,"M","2","1","can you~","polite","puzzle",1,3
"160729_02","v1",3.7,"M","2","1","can you~","comp","puzzle",NA,3
"160802_01","v1",3.73,"M","2","1","can you~","comp","puzzle",0,3
"160802_03","v1",4.77,"M","2","1","can you~","comp","puzzle",1,4
"160804_01","v1",3.63,"M","2","1","can you~","comp","puzzle",NA,3
"160811_03","v1",3.67,"F","2","1","can you~","comp","puzzle",0,3
"160816_06","v1",3.95,"M","2","1","can you~","comp","puzzle",0,3
"160817_01","v1",3.54,"F","2","1","can you~","comp","puzzle",1,3
"160817_05","v1",4.22,"M","2","1","can you~","comp","puzzle",1,4
"160817_07","v1",3.47,"M","2","1","can you~","comp","puzzle",0,3
"160818_05","v1",4.68,"M","2","1","can you~","comp","puzzle",1,4
"160818_06","v1",3.2,"F","2","1","can you~","comp","puzzle",NA,3
"160819_02","v1",4.57,"F","2","1","can you~","comp","puzzle",1,4
"160819_06","v1",4.38,"M","2","1","can you~","comp","puzzle",1,4
"160819_07","v1",4.73,"F","2","1","can you~","comp","puzzle",0,4
"160822_01","v1",4.33,"M","2","1","can you~","comp","puzzle",0,4
"160822_03","v1",4.15,"M","2","1","can you~","comp","puzzle",1,4
"160822_04","v1",4,"M","2","1","can you~","comp","puzzle",0,4
"160823_01","v1",3.59,"M","2","1","can you~","comp","puzzle",0,3
"160729_02","v1",3.7,"M","2","2","please","rude","no_shouting",1,3
"160802_01","v1",3.73,"M","2","2","please","rude","no_shouting",1,3
"160802_03","v1",4.77,"M","2","2","please","rude","no_shouting",1,4
"160804_01","v1",3.63,"M","2","2","please","rude","no_shouting",NA,3
"160811_03","v1",3.67,"F","2","2","please","rude","no_shouting",1,3
"160816_06","v1",3.95,"M","2","2","please","rude","no_shouting",0,3
"160817_01","v1",3.54,"F","2","2","please","rude","no_shouting",1,3
"160817_05","v1",4.22,"M","2","2","please","rude","no_shouting",0,4
"160817_07","v1",3.47,"M","2","2","please","rude","no_shouting",0,3
"160818_05","v1",4.68,"M","2","2","please","rude","no_shouting",0,4
"160818_06","v1",3.2,"F","2","2","please","rude","no_shouting",1,3
"160819_02","v1",4.57,"F","2","2","please","rude","no_shouting",1,4
"160819_06","v1",4.38,"M","2","2","please","rude","no_shouting",1,4
"160819_07","v1",4.73,"F","2","2","please","rude","no_shouting",1,4
"160822_01","v1",4.33,"M","2","2","please","rude","no_shouting",1,4
"160822_03","v1",4.15,"M","2","2","please","rude","no_shouting",0,4
"160822_04","v1",4,"M","2","2","please","rude","no_shouting",0,4
"160823_01","v1",3.59,"M","2","2","please","rude","no_shouting",1,3
"160729_02","v1",3.7,"M","2","2","please","play","no_shouting",NA,3
"160802_01","v1",3.73,"M","2","2","please","play","no_shouting",1,3
"160802_03","v1",4.77,"M","2","2","please","play","no_shouting",1,4
"160804_01","v1",3.63,"M","2","2","please","play","no_shouting",NA,3
"160811_03","v1",3.67,"F","2","2","please","play","no_shouting",1,3
"160816_06","v1",3.95,"M","2","2","please","play","no_shouting",0,3
"160817_01","v1",3.54,"F","2","2","please","play","no_shouting",1,3
"160817_05","v1",4.22,"M","2","2","please","play","no_shouting",1,4
"160817_07","v1",3.47,"M","2","2","please","play","no_shouting",0,3
"160818_05","v1",4.68,"M","2","2","please","play","no_shouting",0,4
"160818_06","v1",3.2,"F","2","2","please","play","no_shouting",1,3
"160819_02","v1",4.57,"F","2","2","please","play","no_shouting",1,4
"160819_06","v1",4.38,"M","2","2","please","play","no_shouting",1,4
"160819_07","v1",4.73,"F","2","2","please","play","no_shouting",1,4
"160822_01","v1",4.33,"M","2","2","please","play","no_shouting",1,4
"160822_03","v1",4.15,"M","2","2","please","play","no_shouting",0,4
"160822_04","v1",4,"M","2","2","please","play","no_shouting",1,4
"160823_01","v1",3.59,"M","2","2","please","play","no_shouting",1,3
"160729_02","v1",3.7,"M","2","3","can you~","mean","no_running",NA,3
"160802_01","v1",3.73,"M","2","3","can you~","mean","no_running",0,3
"160802_03","v1",4.77,"M","2","3","can you~","mean","no_running",1,4
"160804_01","v1",3.63,"M","2","3","can you~","mean","no_running",1,3
"160811_03","v1",3.67,"F","2","3","can you~","mean","no_running",0,3
"160816_06","v1",3.95,"M","2","3","can you~","mean","no_running",1,3
"160817_01","v1",3.54,"F","2","3","can you~","mean","no_running",1,3
"160817_05","v1",4.22,"M","2","3","can you~","mean","no_running",1,4
"160817_07","v1",3.47,"M","2","3","can you~","mean","no_running",1,3
"160818_05","v1",4.68,"M","2","3","can you~","mean","no_running",1,4
"160818_06","v1",3.2,"F","2","3","can you~","mean","no_running",1,3
"160819_02","v1",4.57,"F","2","3","can you~","mean","no_running",0,4
"160819_06","v1",4.38,"M","2","3","can you~","mean","no_running",1,4
"160819_07","v1",4.73,"F","2","3","can you~","mean","no_running",1,4
"160822_01","v1",4.33,"M","2","3","can you~","mean","no_running",1,4
"160822_03","v1",4.15,"M","2","3","can you~","mean","no_running",1,4
"160822_04","v1",4,"M","2","3","can you~","mean","no_running",1,4
"160823_01","v1",3.59,"M","2","3","can you~","mean","no_running",1,3
"160729_02","v1",3.7,"M","2","3","can you~","play","no_running",NA,3
"160802_01","v1",3.73,"M","2","3","can you~","play","no_running",0,3
"160802_03","v1",4.77,"M","2","3","can you~","play","no_running",1,4
"160804_01","v1",3.63,"M","2","3","can you~","play","no_running",1,3
"160811_03","v1",3.67,"F","2","3","can you~","play","no_running",0,3
"160816_06","v1",3.95,"M","2","3","can you~","play","no_running",1,3
"160817_01","v1",3.54,"F","2","3","can you~","play","no_running",1,3
"160817_05","v1",4.22,"M","2","3","can you~","play","no_running",1,4
"160817_07","v1",3.47,"M","2","3","can you~","play","no_running",1,3
"160818_05","v1",4.68,"M","2","3","can you~","play","no_running",1,4
"160818_06","v1",3.2,"F","2","3","can you~","play","no_running",1,3
"160819_02","v1",4.57,"F","2","3","can you~","play","no_running",1,4
"160819_06","v1",4.38,"M","2","3","can you~","play","no_running",1,4
"160819_07","v1",4.73,"F","2","3","can you~","play","no_running",1,4
"160822_01","v1",4.33,"M","2","3","can you~","play","no_running",1,4
"160822_03","v1",4.15,"M","2","3","can you~","play","no_running",1,4
"160822_04","v1",4,"M","2","3","can you~","play","no_running",1,4
"160823_01","v1",3.59,"M","2","3","can you~","play","no_running",1,3
"160729_02","v1",3.7,"M","2","4","can you please~","nice","bread",1,3
"160802_01","v1",3.73,"M","2","4","can you please~","nice","bread",1,3
"160802_03","v1",4.77,"M","2","4","can you please~","nice","bread",1,4
"160804_01","v1",3.63,"M","2","4","can you please~","nice","bread",1,3
"160811_03","v1",3.67,"F","2","4","can you please~","nice","bread",1,3
"160816_06","v1",3.95,"M","2","4","can you please~","nice","bread",1,3
"160817_01","v1",3.54,"F","2","4","can you please~","nice","bread",1,3
"160817_05","v1",4.22,"M","2","4","can you please~","nice","bread",1,4
"160817_07","v1",3.47,"M","2","4","can you please~","nice","bread",1,3
"160818_05","v1",4.68,"M","2","4","can you please~","nice","bread",1,4
"160818_06","v1",3.2,"F","2","4","can you please~","nice","bread",1,3
"160819_02","v1",4.57,"F","2","4","can you please~","nice","bread",1,4
"160819_06","v1",4.38,"M","2","4","can you please~","nice","bread",1,4
"160819_07","v1",4.73,"F","2","4","can you please~","nice","bread",1,4
"160822_01","v1",4.33,"M","2","4","can you please~","nice","bread",0,4
"160822_03","v1",4.15,"M","2","4","can you please~","nice","bread",1,4
"160822_04","v1",4,"M","2","4","can you please~","nice","bread",1,4
"160823_01","v1",3.59,"M","2","4","can you please~","nice","bread",1,3
"160729_02","v1",3.7,"M","2","4","can you please~","play","bread",1,3
"160802_01","v1",3.73,"M","2","4","can you please~","play","bread",0,3
"160802_03","v1",4.77,"M","2","4","can you please~","play","bread",0,4
"160804_01","v1",3.63,"M","2","4","can you please~","play","bread",0,3
"160811_03","v1",3.67,"F","2","4","can you please~","play","bread",1,3
"160816_06","v1",3.95,"M","2","4","can you please~","play","bread",0,3
"160817_01","v1",3.54,"F","2","4","can you please~","play","bread",0,3
"160817_05","v1",4.22,"M","2","4","can you please~","play","bread",0,4
"160817_07","v1",3.47,"M","2","4","can you please~","play","bread",0,3
"160818_05","v1",4.68,"M","2","4","can you please~","play","bread",1,4
"160818_06","v1",3.2,"F","2","4","can you please~","play","bread",NA,3
"160819_02","v1",4.57,"F","2","4","can you please~","play","bread",1,4
"160819_06","v1",4.38,"M","2","4","can you please~","play","bread",0,4
"160819_07","v1",4.73,"F","2","4","can you please~","play","bread",1,4
"160822_01","v1",4.33,"M","2","4","can you please~","play","bread",1,4
"160822_03","v1",4.15,"M","2","4","can you please~","play","bread",0,4
"160822_04","v1",4,"M","2","4","can you please~","play","bread",1,4
"160823_01","v1",3.59,"M","2","4","can you please~","play","bread",0,3
"160729_02","v1",3.7,"M","2","5","can you~","rude","game",1,3
"160802_01","v1",3.73,"M","2","5","can you~","rude","game",0,3
"160802_03","v1",4.77,"M","2","5","can you~","rude","game",1,4
"160804_01","v1",3.63,"M","2","5","can you~","rude","game",1,3
"160811_03","v1",3.67,"F","2","5","can you~","rude","game",1,3
"160816_06","v1",3.95,"M","2","5","can you~","rude","game",1,3
"160817_01","v1",3.54,"F","2","5","can you~","rude","game",1,3
"160817_05","v1",4.22,"M","2","5","can you~","rude","game",1,4
"160817_07","v1",3.47,"M","2","5","can you~","rude","game",1,3
"160818_05","v1",4.68,"M","2","5","can you~","rude","game",1,4
"160818_06","v1",3.2,"F","2","5","can you~","rude","game",1,3
"160819_02","v1",4.57,"F","2","5","can you~","rude","game",1,4
"160819_06","v1",4.38,"M","2","5","can you~","rude","game",0,4
"160819_07","v1",4.73,"F","2","5","can you~","rude","game",1,4
"160822_01","v1",4.33,"M","2","5","can you~","rude","game",1,4
"160822_03","v1",4.15,"M","2","5","can you~","rude","game",1,4
